task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__Days_Since_Last_Inspection,task_runinfo__Facility_Name,task_runinfo__Facility_State,task_runinfo__Facility_Street,task_runinfo__X_id,task_runinfo__area,task_runinfo__certain,task_runinfo__multiple,task_runinfo__skip,task_runinfo__task_id
None,2014-04-12T02:37:10.610101,2014-04-12T02:37:10.610117,630011,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77155)"", ""task_id"": 501710, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""BROOKFIELD RECYCLING CENTER"", ""area"": [{""area"": 24348.52627717353, ""id"": ""OpenLayers_Feature_Vector_1939"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.08458930290023,42.21000701990923],[-72.08357006347497,42.20799646971593],[-72.08325892722867,42.20763090825992],[-72.08290487563875,42.20791700001395],[-72.0831730965405,42.208457392014076],[-72.08266884124606,42.20899777939205],[-72.08267957008152,42.209752724605245],[-72.08324819839322,42.20969709737155],[-72.08346277511409,42.20986397892696],[-72.08372026717949,42.210301047577374],[-72.08446055686753,42.210205687402386],[-72.0845142010484,42.210110327083434],[-72.08458930290023,42.21000701990923]]]}""}], ""Days_Since_Last_Inspection"": ""2145"", ""certain"": ""1"", ""Facility_Street"": ""1 QUABOAG ST"", ""multiple"": 0}",1402,501710,None,None,24.90.234.19,2145,BROOKFIELD RECYCLING CENTER,MA,1 QUABOAG ST,ObjectID(52605257cdc3fd11fee77155),"[{u'area': 24348.52627717353, u'id': u'OpenLayers_Feature_Vector_1939', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.08458930290023,42.21000701990923],[-72.08357006347497,42.20799646971593],[-72.08325892722867,42.20763090825992],[-72.08290487563875,42.20791700001395],[-72.0831730965405,42.208457392014076],[-72.08266884124606,42.20899777939205],[-72.08267957008152,42.209752724605245],[-72.08324819839322,42.20969709737155],[-72.08346277511409,42.20986397892696],[-72.08372026717949,42.210301047577374],[-72.08446055686753,42.210205687402386],[-72.0845142010484,42.210110327083434],[-72.08458930290023,42.21000701990923]]]}'}]",1,0,0,501710
None,2014-04-12T02:37:26.752006,2014-04-12T02:37:26.752022,630012,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77156)"", ""task_id"": 501711, ""Facility_State"": ""RI"", ""skip"": ""1"", ""Facility_Name"": ""BROWNING FERRIS INDUSTRIES INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""14 CANAL ST"", ""multiple"": 0}",1402,501711,None,None,24.90.234.19,never,BROWNING FERRIS INDUSTRIES INC,RI,14 CANAL ST,ObjectID(52605257cdc3fd11fee77156),0,-1,0,1,501711
None,2014-04-12T02:37:43.817827,2014-04-12T02:37:43.817842,630013,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77157)"", ""task_id"": 501712, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""CASACELI TRUCKING INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""5 COLLIDGE ST"", ""multiple"": 0}",1402,501712,None,None,24.90.234.19,never,CASACELI TRUCKING INC,MA,5 COLLIDGE ST,ObjectID(52605257cdc3fd11fee77157),0,-1,0,1,501712
None,2014-04-12T02:38:03.353264,2014-04-12T02:38:03.353280,630014,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77158)"", ""task_id"": 501713, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""CHARLTON TOWN OF"", ""area"": [{""area"": 43904.8963246939, ""id"": ""OpenLayers_Feature_Vector_2855"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-71.97896654763834,42.11878815472477],[-71.97819407144212,42.11889956911957],[-71.9772713915405,42.118804071078685],[-71.9766491190488,42.119090564769586],[-71.9767564074097,42.11975904501122],[-71.97825844445848,42.12030019051837],[-71.97913820901466,42.12033202246265],[-71.98049004235894,42.11999778624563],[-71.98074753442434,42.11948847052461],[-71.98059733071892,42.11918606237873],[-71.97896654763834,42.11878815472477]]]}""}], ""Days_Since_Last_Inspection"": ""8373"", ""certain"": ""1"", ""Facility_Street"": ""90 FLINT RD"", ""multiple"": 0}",1402,501713,None,None,24.90.234.19,8373,CHARLTON TOWN OF,MA,90 FLINT RD,ObjectID(52605257cdc3fd11fee77158),"[{u'area': 43904.8963246939, u'id': u'OpenLayers_Feature_Vector_2855', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-71.97896654763834,42.11878815472477],[-71.97819407144212,42.11889956911957],[-71.9772713915405,42.118804071078685],[-71.9766491190488,42.119090564769586],[-71.9767564074097,42.11975904501122],[-71.97825844445848,42.12030019051837],[-71.97913820901466,42.12033202246265],[-71.98049004235894,42.11999778624563],[-71.98074753442434,42.11948847052461],[-71.98059733071892,42.11918606237873],[-71.97896654763834,42.11878815472477]]]}'}]",1,0,0,501713
None,2014-04-12T02:38:07.926900,2014-04-12T02:38:07.927004,630015,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77159)"", ""task_id"": 501714, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""CLEAN HARBORS OF BRAINTREE INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""317"", ""certain"": -1, ""Facility_Street"": ""1 HILL AVE"", ""multiple"": 0}",1402,501714,None,None,24.90.234.19,317,CLEAN HARBORS OF BRAINTREE INC,MA,1 HILL AVE,ObjectID(52605257cdc3fd11fee77159),0,-1,0,1,501714
None,2014-04-12T02:38:18.490401,2014-04-12T02:38:18.490417,630016,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7715a)"", ""task_id"": 501715, ""Facility_State"": ""CT"", ""skip"": ""1"", ""Facility_Name"": ""CLEAN HARBORS OF CT INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""402"", ""certain"": -1, ""Facility_Street"": ""51 BRODERICK RD"", ""multiple"": 0}",1402,501715,None,None,24.90.234.19,402,CLEAN HARBORS OF CT INC,CT,51 BRODERICK RD,ObjectID(52605257cdc3fd11fee7715a),0,-1,0,1,501715
None,2014-04-12T02:38:44.832166,2014-04-12T02:38:44.832182,630017,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7715b)"", ""task_id"": 501716, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""COHASSET DEPARTMENT OF PUBLIC WORKS"", ""area"": [{""area"": 34906.18285963504, ""id"": ""OpenLayers_Feature_Vector_3379"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-70.83672077378789,42.24887389195556],[-70.83631307801707,42.24823854309889],[-70.83564789018173,42.24797645983114],[-70.83522946557545,42.24784938876371],[-70.83468229493647,42.24784938876371],[-70.83425314149383,42.24800822755818],[-70.83413512429749,42.24818294976923],[-70.83406002244479,42.24874682269657],[-70.83429605683837,42.24954100136816],[-70.83449990472378,42.24984278664229],[-70.83489687165734,42.249890436816685],[-70.83525092324727,42.24978719472645],[-70.83542258462451,42.24972366104884],[-70.83549768647721,42.24951717615349],[-70.8359697552635,42.24935039939876],[-70.83652765473883,42.24915185506866],[-70.83672077378789,42.24887389195556]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""1"", ""Facility_Street"": ""81-91 CEDAR ST"", ""multiple"": 0}",1402,501716,None,None,24.90.234.19,never,COHASSET DEPARTMENT OF PUBLIC WORKS,MA,81-91 CEDAR ST,ObjectID(52605257cdc3fd11fee7715b),"[{u'area': 34906.18285963504, u'id': u'OpenLayers_Feature_Vector_3379', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-70.83672077378789,42.24887389195556],[-70.83631307801707,42.24823854309889],[-70.83564789018173,42.24797645983114],[-70.83522946557545,42.24784938876371],[-70.83468229493647,42.24784938876371],[-70.83425314149383,42.24800822755818],[-70.83413512429749,42.24818294976923],[-70.83406002244479,42.24874682269657],[-70.83429605683837,42.24954100136816],[-70.83449990472378,42.24984278664229],[-70.83489687165734,42.249890436816685],[-70.83525092324727,42.24978719472645],[-70.83542258462451,42.24972366104884],[-70.83549768647721,42.24951717615349],[-70.8359697552635,42.24935039939876],[-70.83652765473883,42.24915185506866],[-70.83672077378789,42.24887389195556]]]}'}]",1,0,0,501716
None,2014-04-12T02:38:48.121554,2014-04-12T02:38:48.121571,630018,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7715c)"", ""task_id"": 501717, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""COLRAIN TOWN OF TRANSFER STATION"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""CHARLEMONT RD"", ""multiple"": 0}",1402,501717,None,None,24.90.234.19,never,COLRAIN TOWN OF TRANSFER STATION,MA,CHARLEMONT RD,ObjectID(52605257cdc3fd11fee7715c),0,-1,0,1,501717
None,2014-04-12T02:39:05.650057,2014-04-12T02:39:05.650071,630019,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7715d)"", ""task_id"": 501718, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""CONCORD COMPOSTING SITE"", ""area"": [{""area"": 70312.51111092583, ""id"": ""OpenLayers_Feature_Vector_3718"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-71.33774338622993,42.44441672770331],[-71.33712111373823,42.4432449777158],[-71.3342887010188,42.44397336542082],[-71.33203564544652,42.44465424192127],[-71.33212147613469,42.445382613241875],[-71.3326364602655,42.44592096920942],[-71.33433161636333,42.44549345161322],[-71.33716402908277,42.44465424192127],[-71.33774338622993,42.44441672770331]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""1"", ""Facility_Street"": ""755 WALDEN ST"", ""multiple"": 0}",1402,501718,None,None,24.90.234.19,never,CONCORD COMPOSTING SITE,MA,755 WALDEN ST,ObjectID(52605257cdc3fd11fee7715d),"[{u'area': 70312.51111092583, u'id': u'OpenLayers_Feature_Vector_3718', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-71.33774338622993,42.44441672770331],[-71.33712111373823,42.4432449777158],[-71.3342887010188,42.44397336542082],[-71.33203564544652,42.44465424192127],[-71.33212147613469,42.445382613241875],[-71.3326364602655,42.44592096920942],[-71.33433161636333,42.44549345161322],[-71.33716402908277,42.44465424192127],[-71.33774338622993,42.44441672770331]]]}'}]",1,0,0,501718
None,2014-04-12T02:39:09.007037,2014-04-12T02:39:09.007052,630020,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7715e)"", ""task_id"": 501719, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""CONWAY TRANSFER STATION"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""OLD CRICKET HILL RD"", ""multiple"": 0}",1402,501719,None,None,24.90.234.19,never,CONWAY TRANSFER STATION,MA,OLD CRICKET HILL RD,ObjectID(52605257cdc3fd11fee7715e),0,-1,0,1,501719
None,2014-04-12T02:39:39.398064,2014-04-12T02:39:39.398081,630021,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7715f)"", ""task_id"": 501720, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""COVANTA HAVERHILL INC"", ""area"": [{""area"": 276588.61338541115, ""id"": ""OpenLayers_Feature_Vector_4059"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-71.12943233337404,42.7690230693602],[-71.1275869735717,42.766502695716206],[-71.12732948150628,42.76499042230654],[-71.12793029632526,42.76388769967115],[-71.12737239684992,42.76275345019757],[-71.12698615875182,42.76256440659974],[-71.12522662963853,42.76278495740803],[-71.12479747619588,42.76492741011352],[-71.12526954498216,42.765589034945826],[-71.12518371429398,42.7664711903965],[-71.12415374603238,42.766502695716206],[-71.1246687301632,42.768519002835234],[-71.12655700531006,42.770220210916314],[-71.12672866668642,42.77160634591774],[-71.1281019577025,42.772204894623776],[-71.12968982543944,42.77195287482067],[-71.13020480957024,42.77103929443954],[-71.13024772491389,42.77018870748802],[-71.1299044021603,42.769716154134194],[-71.12943233337404,42.7690230693602]]]}""}], ""Days_Since_Last_Inspection"": ""4012"", ""certain"": ""1"", ""Facility_Street"": ""100 RECOVERY WAY"", ""multiple"": 0}",1402,501720,None,None,24.90.234.19,4012,COVANTA HAVERHILL INC,MA,100 RECOVERY WAY,ObjectID(52605257cdc3fd11fee7715f),"[{u'area': 276588.61338541115, u'id': u'OpenLayers_Feature_Vector_4059', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-71.12943233337404,42.7690230693602],[-71.1275869735717,42.766502695716206],[-71.12732948150628,42.76499042230654],[-71.12793029632526,42.76388769967115],[-71.12737239684992,42.76275345019757],[-71.12698615875182,42.76256440659974],[-71.12522662963853,42.76278495740803],[-71.12479747619588,42.76492741011352],[-71.12526954498216,42.765589034945826],[-71.12518371429398,42.7664711903965],[-71.12415374603238,42.766502695716206],[-71.1246687301632,42.768519002835234],[-71.12655700531006,42.770220210916314],[-71.12672866668642,42.77160634591774],[-71.1281019577025,42.772204894623776],[-71.12968982543944,42.77195287482067],[-71.13020480957024,42.77103929443954],[-71.13024772491389,42.77018870748802],[-71.1299044021603,42.769716154134194],[-71.12943233337404,42.7690230693602]]]}'}]",1,0,0,501720
None,2014-04-12T02:39:49.767624,2014-04-12T02:39:49.767642,630022,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77160)"", ""task_id"": 501721, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""COVANTA PITTSFIELD LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""316"", ""certain"": -1, ""Facility_Street"": ""500 HUBBARD AVE"", ""multiple"": 0}",1402,501721,None,None,24.90.234.19,316,COVANTA PITTSFIELD LLC,MA,500 HUBBARD AVE,ObjectID(52605257cdc3fd11fee77160),0,-1,0,1,501721
None,2014-04-12T02:39:53.911700,2014-04-12T02:39:53.911716,630023,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77161)"", ""task_id"": 501722, ""Facility_State"": ""CT"", ""skip"": ""1"", ""Facility_Name"": ""CROSBY REALTY INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1291"", ""certain"": -1, ""Facility_Street"": ""454 QUINNIPIAC AVE"", ""multiple"": 0}",1402,501722,None,None,24.90.234.19,1291,CROSBY REALTY INC,CT,454 QUINNIPIAC AVE,ObjectID(52605257cdc3fd11fee77161),0,-1,0,1,501722
None,2014-04-12T02:39:57.406978,2014-04-12T02:39:57.406996,630024,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77162)"", ""task_id"": 501723, ""Facility_State"": ""CT"", ""skip"": ""1"", ""Facility_Name"": ""CT RESOURCES RECOVERY AUTHORITY S MEADOW"", ""area"": 0, ""Days_Since_Last_Inspection"": ""3635"", ""certain"": -1, ""Facility_Street"": ""RESERVE ROAD GATE 20"", ""multiple"": 0}",1402,501723,None,None,24.90.234.19,3635,CT RESOURCES RECOVERY AUTHORITY S MEADOW,CT,RESERVE ROAD GATE 20,ObjectID(52605257cdc3fd11fee77162),0,-1,0,1,501723
None,2014-04-12T02:40:49.910850,2014-04-12T02:40:49.910866,630025,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77163)"", ""task_id"": 501724, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""CT VALLEY SANITARY WASTE DISPOSAL INC"", ""area"": [{""area"": 380408.9918479315, ""id"": ""OpenLayers_Feature_Vector_4696"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.54258142346136,42.164559103560116],[-72.5400923334955,42.16265049220261],[-72.53940568798745,42.16245962790017],[-72.5376890742178,42.16242781712689],[-72.53610120648085,42.16249143865745],[-72.53537164562917,42.163191271266605],[-72.53412710064669,42.1629685980941],[-72.53322587841687,42.163191271266605],[-72.53331170910594,42.16236419553305],[-72.52777562969888,42.16303221908022],[-72.52726064556808,42.16376385582537],[-72.52751813763348,42.16449548410939],[-72.52846227520692,42.164909009397334],[-72.52966390484576,42.167231062732895],[-72.53211007946709,42.16672212682893],[-72.53245340222067,42.16595871529644],[-72.53365503185951,42.164909009397334],[-72.53412710064669,42.16398652619838],[-72.53382669323675,42.16338213336194],[-72.53537164562917,42.16341394365475],[-72.53627286785809,42.16465453261663],[-72.53867612713579,42.165863288207134],[-72.5402210795282,42.166531274809465],[-72.54095064037986,42.166626700891165],[-72.54198060864148,42.165863288207134],[-72.54279600018222,42.16525891329869],[-72.54258142346136,42.164559103560116]]]}""}, {""area"": 174979.02812611693, ""id"": ""OpenLayers_Feature_Vector_4807"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.53271089428607,42.17095253209033],[-72.52738939160078,42.171397821450206],[-72.52726064556808,42.172002137709875],[-72.52786146038704,42.17394227193904],[-72.52966390484576,42.17518265443819],[-72.53065095776284,42.17527806746896],[-72.53193841808987,42.17413310159924],[-72.53326879376141,42.173656026368455],[-72.53326879376141,42.1722247790864],[-72.53271089428607,42.17095253209033]]]}""}], ""Days_Since_Last_Inspection"": ""813"", ""certain"": ""1"", ""Facility_Street"": ""161 NEW LOMBARD RD"", ""multiple"": 0}",1402,501724,None,None,24.90.234.19,813,CT VALLEY SANITARY WASTE DISPOSAL INC,MA,161 NEW LOMBARD RD,ObjectID(52605257cdc3fd11fee77163),"[{u'area': 380408.9918479315, u'id': u'OpenLayers_Feature_Vector_4696', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.54258142346136,42.164559103560116],[-72.5400923334955,42.16265049220261],[-72.53940568798745,42.16245962790017],[-72.5376890742178,42.16242781712689],[-72.53610120648085,42.16249143865745],[-72.53537164562917,42.163191271266605],[-72.53412710064669,42.1629685980941],[-72.53322587841687,42.163191271266605],[-72.53331170910594,42.16236419553305],[-72.52777562969888,42.16303221908022],[-72.52726064556808,42.16376385582537],[-72.52751813763348,42.16449548410939],[-72.52846227520692,42.164909009397334],[-72.52966390484576,42.167231062732895],[-72.53211007946709,42.16672212682893],[-72.53245340222067,42.16595871529644],[-72.53365503185951,42.164909009397334],[-72.53412710064669,42.16398652619838],[-72.53382669323675,42.16338213336194],[-72.53537164562917,42.16341394365475],[-72.53627286785809,42.16465453261663],[-72.53867612713579,42.165863288207134],[-72.5402210795282,42.166531274809465],[-72.54095064037986,42.166626700891165],[-72.54198060864148,42.165863288207134],[-72.54279600018222,42.16525891329869],[-72.54258142346136,42.164559103560116]]]}'}, {u'area': 174979.02812611693, u'id': u'OpenLayers_Feature_Vector_4807', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.53271089428607,42.17095253209033],[-72.52738939160078,42.171397821450206],[-72.52726064556808,42.172002137709875],[-72.52786146038704,42.17394227193904],[-72.52966390484576,42.17518265443819],[-72.53065095776284,42.17527806746896],[-72.53193841808987,42.17413310159924],[-72.53326879376141,42.173656026368455],[-72.53326879376141,42.1722247790864],[-72.53271089428607,42.17095253209033]]]}'}]",1,0,0,501724
None,2014-04-12T02:41:16.279471,2014-04-12T02:41:16.279487,630026,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77164)"", ""task_id"": 501725, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""EASTON TOWN OF FIRE DEPT"", ""area"": [{""area"": 92812.9395948259, ""id"": ""OpenLayers_Feature_Vector_5032"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-71.09562616937161,42.01395360415854],[-71.09463911645364,42.012136114855124],[-71.09395247094649,42.01121140738235],[-71.09330874078297,42.01098820011594],[-71.09240751855408,42.010095363218504],[-71.09184961907873,42.00980837726868],[-71.09120588891523,42.01060555726596],[-71.09163504235697,42.01140272727282],[-71.09107714288253,42.011785365327405],[-71.09232168786501,42.01322023753163],[-71.09369497888109,42.013443436965474],[-71.09416704766737,42.01449565231695],[-71.09541159265073,42.01439999709521],[-71.09562616937161,42.01395360415854]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""1"", ""Facility_Street"": ""PROSPECT ST"", ""multiple"": 0}",1402,501725,None,None,24.90.234.19,never,EASTON TOWN OF FIRE DEPT,MA,PROSPECT ST,ObjectID(52605257cdc3fd11fee77164),"[{u'area': 92812.9395948259, u'id': u'OpenLayers_Feature_Vector_5032', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-71.09562616937161,42.01395360415854],[-71.09463911645364,42.012136114855124],[-71.09395247094649,42.01121140738235],[-71.09330874078297,42.01098820011594],[-71.09240751855408,42.010095363218504],[-71.09184961907873,42.00980837726868],[-71.09120588891523,42.01060555726596],[-71.09163504235697,42.01140272727282],[-71.09107714288253,42.011785365327405],[-71.09232168786501,42.01322023753163],[-71.09369497888109,42.013443436965474],[-71.09416704766737,42.01449565231695],[-71.09541159265073,42.01439999709521],[-71.09562616937161,42.01395360415854]]]}'}]",1,0,0,501725
